Id,COW,SCHL,MAR,OCCP,POBP,WKHP,SEX,RAC1P,MIG,HICOV,LANP,PAOC,PINCP,PUBCOV,VPS,DEAR,MIL,MIGSP,FER,ENG,JWAP,JWDP,OC,FDEYEP
111690,1.0,19.0,5.0,9640.0,217.0,40.0,2.0,6.0,1.0,1.0,2575.0,4.0,30000.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,103.0,58.0,0.0,1.0
111691,3.0,15.0,5.0,3602.0,365.0,31.0,1.0,9.0,1.0,1.0,1200.0,0.0,21000.0,1.0,12.0,2.0,2.0,0.0,0.0,2.0,86.0,43.0,0.0,0.0
111692,2.0,20.0,1.0,2060.0,6.0,40.0,2.0,8.0,1.0,1.0,0.0,2.0,50000.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,82.0,43.0,0.0,0.0
111693,1.0,13.0,5.0,9620.0,6.0,40.0,1.0,8.0,1.0,1.0,0.0,0.0,5000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,191.0,115.0,1.0,0.0
111694,1.0,19.0,5.0,4700.0,6.0,80.0,1.0,9.0,1.0,1.0,1200.0,0.0,19800.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,86.0,43.0,0.0,1.0
111695,4.0,19.0,3.0,3870.0,6.0,60.0,1.0,1.0,3.0,1.0,0.0,0.0,627000.0,2.0,0.0,2.0,4.0,6.0,0.0,0.0,189.0,112.0,0.0,0.0
111696,2.0,23.0,3.0,3090.0,9.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,211500.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,91.0,49.0,0.0,0.0
111697,1.0,16.0,5.0,9610.0,6.0,40.0,1.0,9.0,3.0,1.0,0.0,0.0,11000.0,1.0,0.0,2.0,4.0,6.0,0.0,0.0,100.0,55.0,0.0,0.0
111698,3.0,16.0,3.0,4220.0,303.0,40.0,2.0,8.0,1.0,1.0,1200.0,4.0,42000.0,2.0,0.0,2.0,4.0,0.0,2.0,3.0,73.0,31.0,0.0,0.0
111699,1.0,15.0,4.0,6200.0,6.0,40.0,2.0,8.0,1.0,1.0,0.0,2.0,46000.0,1.0,0.0,2.0,4.0,0.0,2.0,0.0,163.0,100.0,0.0,0.0
111700,1.0,16.0,5.0,520.0,6.0,25.0,1.0,9.0,1.0,1.0,0.0,0.0,34300.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,96.0,55.0,0.0,0.0
111701,1.0,19.0,1.0,9130.0,6.0,60.0,1.0,8.0,1.0,1.0,1200.0,0.0,76400.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,251.0,135.0,0.0,0.0
111702,2.0,11.0,3.0,8300.0,303.0,40.0,2.0,1.0,1.0,1.0,1200.0,4.0,25000.0,2.0,0.0,2.0,4.0,0.0,0.0,4.0,152.0,94.0,0.0,0.0
111703,6.0,19.0,1.0,6515.0,6.0,40.0,1.0,8.0,1.0,1.0,1200.0,0.0,90000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,118.0,61.0,0.0,0.0
111704,6.0,13.0,5.0,4720.0,6.0,40.0,1.0,9.0,1.0,1.0,0.0,0.0,32000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,68.0,19.0,0.0,1.0
111705,1.0,19.0,3.0,4720.0,207.0,28.0,2.0,6.0,1.0,1.0,2000.0,4.0,24000.0,1.0,0.0,2.0,4.0,0.0,0.0,3.0,128.0,82.0,0.0,0.0
111706,2.0,22.0,3.0,110.0,209.0,40.0,1.0,6.0,3.0,1.0,2050.0,0.0,151000.0,2.0,0.0,2.0,4.0,6.0,0.0,1.0,101.0,58.0,0.0,0.0
111707,1.0,12.0,5.0,7855.0,303.0,40.0,2.0,8.0,1.0,2.0,1200.0,4.0,6000.0,2.0,0.0,2.0,4.0,0.0,2.0,4.0,64.0,13.0,0.0,0.0
111708,1.0,21.0,1.0,7220.0,303.0,40.0,1.0,8.0,1.0,1.0,1200.0,0.0,80000.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,72.0,31.0,0.0,1.0
111709,1.0,20.0,5.0,4720.0,6.0,40.0,1.0,1.0,1.0,1.0,1200.0,0.0,48500.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,68.0,28.0,0.0,0.0
111710,1.0,16.0,5.0,4840.0,4.0,15.0,1.0,1.0,1.0,1.0,0.0,0.0,14000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,100.0,55.0,0.0,0.0
111711,3.0,16.0,5.0,3740.0,6.0,40.0,1.0,3.0,1.0,1.0,0.0,0.0,100000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,88.0,43.0,0.0,0.0
111712,3.0,19.0,3.0,9122.0,6.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,60600.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,132.0,84.0,0.0,0.0
111713,2.0,24.0,1.0,3050.0,6.0,50.0,1.0,9.0,3.0,1.0,0.0,0.0,200000.0,2.0,0.0,2.0,4.0,6.0,0.0,0.0,98.0,55.0,0.0,0.0
111714,1.0,16.0,1.0,4965.0,42.0,36.0,1.0,1.0,1.0,1.0,0.0,0.0,42900.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,80.0,37.0,0.0,0.0
111715,1.0,21.0,5.0,850.0,6.0,40.0,1.0,1.0,1.0,1.0,1288.0,0.0,201000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,161.0,100.0,0.0,0.0
111716,1.0,22.0,1.0,2300.0,6.0,60.0,2.0,1.0,3.0,1.0,1200.0,4.0,42000.0,2.0,0.0,2.0,4.0,6.0,2.0,1.0,116.0,67.0,0.0,0.0
111717,1.0,19.0,5.0,5400.0,6.0,30.0,2.0,9.0,1.0,1.0,1200.0,4.0,7000.0,1.0,0.0,2.0,4.0,0.0,2.0,1.0,101.0,61.0,0.0,0.0
111718,1.0,20.0,1.0,7700.0,303.0,50.0,1.0,9.0,1.0,1.0,1200.0,0.0,58000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,93.0,52.0,0.0,0.0
111719,7.0,23.0,3.0,4710.0,301.0,15.0,1.0,1.0,1.0,1.0,0.0,0.0,90000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,108.0,67.0,0.0,0.0
111720,6.0,22.0,1.0,800.0,214.0,45.0,1.0,1.0,1.0,1.0,4545.0,0.0,89300.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,129.0,82.0,0.0,0.0
111721,1.0,21.0,5.0,2310.0,138.0,40.0,2.0,1.0,3.0,1.0,0.0,4.0,70000.0,2.0,0.0,2.0,4.0,6.0,2.0,0.0,82.0,37.0,0.0,0.0
111722,1.0,22.0,1.0,5150.0,6.0,40.0,1.0,8.0,1.0,1.0,0.0,0.0,93500.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,78.0,37.0,0.0,1.0
111723,1.0,18.0,1.0,10.0,6.0,30.0,2.0,1.0,3.0,1.0,0.0,4.0,130000.0,2.0,0.0,2.0,4.0,6.0,0.0,0.0,103.0,58.0,0.0,0.0
111724,1.0,21.0,5.0,440.0,18.0,60.0,1.0,9.0,1.0,1.0,0.0,0.0,215000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,127.0,82.0,0.0,0.0
111725,1.0,16.0,1.0,340.0,56.0,40.0,2.0,1.0,1.0,1.0,0.0,4.0,40000.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,70.0,28.0,0.0,0.0
111726,1.0,1.0,1.0,8225.0,303.0,40.0,2.0,9.0,1.0,1.0,1200.0,4.0,25000.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,88.0,43.0,0.0,0.0
111727,1.0,19.0,5.0,9620.0,6.0,40.0,1.0,9.0,1.0,1.0,1200.0,0.0,500.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,66.0,19.0,0.0,1.0
111728,1.0,21.0,5.0,1460.0,53.0,32.0,1.0,9.0,3.0,1.0,0.0,0.0,123200.0,2.0,0.0,2.0,4.0,6.0,0.0,0.0,94.0,37.0,0.0,0.0
111729,1.0,19.0,5.0,4200.0,6.0,40.0,1.0,8.0,1.0,1.0,1200.0,0.0,12000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,170.0,103.0,0.0,0.0
111730,1.0,8.0,1.0,6050.0,303.0,50.0,1.0,8.0,1.0,2.0,1200.0,0.0,33000.0,2.0,0.0,2.0,4.0,0.0,0.0,4.0,65.0,25.0,0.0,0.0
111731,1.0,16.0,5.0,4055.0,6.0,45.0,1.0,1.0,3.0,1.0,0.0,0.0,10000.0,2.0,0.0,2.0,4.0,6.0,0.0,0.0,61.0,19.0,0.0,0.0
111732,6.0,16.0,3.0,220.0,6.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,120000.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,67.0,19.0,0.0,0.0
111733,2.0,19.0,1.0,3930.0,29.0,32.0,1.0,1.0,1.0,1.0,0.0,0.0,32000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,186.0,110.0,0.0,0.0
111734,1.0,23.0,1.0,3100.0,149.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,678000.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,200.0,119.0,0.0,0.0
111735,1.0,21.0,1.0,845.0,215.0,50.0,1.0,9.0,1.0,1.0,0.0,0.0,206750.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,76.0,29.0,0.0,0.0
111736,1.0,12.0,3.0,9130.0,303.0,44.0,1.0,8.0,1.0,1.0,1200.0,0.0,47000.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,50.0,13.0,0.0,0.0
111737,3.0,22.0,1.0,2330.0,6.0,40.0,1.0,8.0,1.0,1.0,1200.0,0.0,95000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,94.0,49.0,0.0,0.0
111738,3.0,22.0,1.0,2861.0,6.0,20.0,2.0,1.0,1.0,1.0,1200.0,4.0,215600.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,96.0,49.0,0.0,0.0
111739,1.0,20.0,1.0,5740.0,212.0,30.0,2.0,1.0,1.0,1.0,1290.0,2.0,36000.0,2.0,0.0,2.0,4.0,0.0,2.0,1.0,95.0,55.0,0.0,0.0
111740,1.0,6.0,1.0,6050.0,303.0,40.0,1.0,8.0,3.0,2.0,0.0,0.0,29500.0,2.0,0.0,2.0,4.0,6.0,0.0,0.0,12.0,3.0,0.0,0.0
111741,1.0,16.0,5.0,6410.0,303.0,35.0,1.0,8.0,1.0,2.0,1200.0,0.0,16000.0,2.0,0.0,2.0,4.0,0.0,0.0,3.0,104.0,61.0,0.0,0.0
111742,2.0,18.0,1.0,2722.0,15.0,6.0,2.0,1.0,1.0,1.0,0.0,4.0,250.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,68.0,23.0,0.0,0.0
111743,2.0,22.0,1.0,2040.0,6.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,93600.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,104.0,55.0,0.0,0.0
111744,3.0,18.0,1.0,6200.0,6.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,93000.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,74.0,31.0,0.0,0.0
111745,1.0,9.0,1.0,6050.0,303.0,40.0,1.0,9.0,1.0,1.0,1200.0,0.0,12000.0,2.0,0.0,2.0,4.0,0.0,0.0,4.0,80.0,35.0,0.0,0.0
111746,6.0,16.0,1.0,6260.0,6.0,40.0,1.0,8.0,3.0,1.0,1200.0,0.0,3600.0,1.0,0.0,2.0,4.0,6.0,0.0,1.0,54.0,11.0,0.0,0.0
111747,1.0,9.0,1.0,7750.0,247.0,80.0,1.0,6.0,3.0,1.0,1960.0,0.0,24000.0,1.0,0.0,2.0,4.0,6.0,0.0,4.0,190.0,103.0,0.0,0.0
111748,1.0,18.0,2.0,4760.0,6.0,58.0,1.0,1.0,1.0,1.0,0.0,0.0,39000.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,114.0,73.0,0.0,0.0
111749,6.0,21.0,1.0,440.0,17.0,20.0,2.0,1.0,1.0,1.0,0.0,4.0,51500.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,155.0,97.0,0.0,0.0
111750,1.0,12.0,1.0,8800.0,6.0,40.0,1.0,8.0,3.0,1.0,1200.0,0.0,32000.0,2.0,0.0,2.0,4.0,6.0,0.0,1.0,206.0,120.0,0.0,0.0
111751,1.0,21.0,1.0,800.0,414.0,40.0,1.0,1.0,1.0,1.0,4500.0,0.0,48000.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,106.0,61.0,0.0,0.0
111752,1.0,18.0,1.0,5000.0,6.0,40.0,2.0,1.0,1.0,1.0,0.0,4.0,56000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,199.0,113.0,0.0,1.0
111753,6.0,19.0,1.0,2910.0,6.0,40.0,2.0,9.0,1.0,1.0,0.0,1.0,22600.0,1.0,0.0,2.0,4.0,0.0,2.0,0.0,128.0,82.0,0.0,0.0
111754,1.0,20.0,3.0,440.0,6.0,45.0,2.0,1.0,1.0,1.0,0.0,4.0,90000.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,96.0,55.0,0.0,0.0
111755,6.0,19.0,5.0,5240.0,6.0,45.0,1.0,1.0,1.0,1.0,0.0,0.0,20000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,71.0,31.0,0.0,0.0
111756,6.0,21.0,1.0,4760.0,6.0,45.0,2.0,1.0,1.0,1.0,0.0,2.0,12000.0,1.0,0.0,2.0,4.0,0.0,2.0,0.0,94.0,52.0,0.0,0.0
111757,1.0,21.0,5.0,520.0,17.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,201000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,89.0,49.0,0.0,1.0
111758,1.0,16.0,1.0,5730.0,6.0,40.0,2.0,8.0,1.0,1.0,1200.0,2.0,27000.0,2.0,0.0,2.0,4.0,0.0,2.0,1.0,103.0,61.0,0.0,0.0
111759,3.0,21.0,1.0,2310.0,6.0,32.0,2.0,1.0,1.0,1.0,0.0,2.0,65000.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,85.0,43.0,0.0,1.0
111760,1.0,16.0,1.0,6050.0,6.0,22.0,1.0,1.0,1.0,1.0,1200.0,0.0,20000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,97.0,55.0,0.0,1.0
111761,1.0,18.0,5.0,5740.0,53.0,45.0,2.0,1.0,1.0,1.0,0.0,4.0,65000.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,82.0,37.0,0.0,0.0
111762,1.0,16.0,1.0,5400.0,6.0,30.0,1.0,1.0,1.0,1.0,0.0,0.0,96800.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,124.0,79.0,0.0,0.0
111763,1.0,24.0,5.0,3160.0,6.0,40.0,1.0,1.0,1.0,1.0,4500.0,0.0,80000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,96.0,55.0,0.0,0.0
111764,1.0,15.0,5.0,4760.0,6.0,37.0,2.0,9.0,1.0,1.0,0.0,2.0,24990.0,1.0,0.0,2.0,4.0,0.0,2.0,0.0,57.0,17.0,0.0,0.0
111765,3.0,16.0,1.0,5810.0,6.0,45.0,1.0,8.0,1.0,1.0,1200.0,0.0,60000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,67.0,17.0,0.0,0.0
111766,1.0,18.0,2.0,8740.0,6.0,40.0,2.0,1.0,3.0,1.0,0.0,4.0,35000.0,2.0,0.0,2.0,4.0,6.0,0.0,0.0,52.0,16.0,0.0,0.0
111767,1.0,19.0,5.0,9050.0,6.0,22.0,1.0,1.0,1.0,1.0,0.0,0.0,67300.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,103.0,61.0,0.0,0.0
111768,1.0,21.0,1.0,3930.0,6.0,40.0,1.0,7.0,1.0,1.0,0.0,0.0,35000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,184.0,109.0,0.0,0.0
111769,3.0,19.0,1.0,3801.0,6.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,56900.0,1.0,6.0,2.0,2.0,0.0,0.0,0.0,93.0,49.0,0.0,0.0
111770,1.0,16.0,5.0,4020.0,6.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,3400.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,224.0,130.0,0.0,0.0
111771,1.0,16.0,1.0,9130.0,6.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,40000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,56.0,13.0,0.0,0.0
111772,2.0,21.0,3.0,5710.0,17.0,40.0,2.0,2.0,1.0,1.0,0.0,4.0,84700.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,85.0,43.0,0.0,0.0
111773,1.0,21.0,1.0,800.0,217.0,40.0,1.0,6.0,1.0,1.0,2575.0,0.0,120000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,96.0,51.0,0.0,0.0
111774,2.0,18.0,5.0,4110.0,6.0,40.0,2.0,1.0,1.0,1.0,1200.0,4.0,2000.0,2.0,0.0,2.0,4.0,0.0,2.0,1.0,179.0,109.0,0.0,1.0
111775,1.0,21.0,5.0,5240.0,6.0,40.0,1.0,9.0,1.0,1.0,1200.0,0.0,24000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,42.0,10.0,0.0,0.0
111776,1.0,20.0,5.0,4110.0,6.0,32.0,2.0,1.0,1.0,1.0,0.0,4.0,40000.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,126.0,82.0,0.0,0.0
111777,1.0,16.0,5.0,9130.0,312.0,40.0,1.0,8.0,1.0,2.0,1200.0,0.0,35000.0,2.0,0.0,2.0,4.0,0.0,0.0,3.0,42.0,10.0,0.0,0.0
111778,1.0,21.0,3.0,850.0,36.0,55.0,1.0,1.0,1.0,1.0,0.0,0.0,42000.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,85.0,43.0,0.0,0.0
111779,3.0,19.0,1.0,3740.0,6.0,72.0,1.0,1.0,1.0,1.0,0.0,0.0,120000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,84.0,43.0,0.0,0.0
111780,1.0,19.0,5.0,5240.0,6.0,40.0,2.0,3.0,1.0,1.0,1200.0,4.0,26000.0,2.0,0.0,2.0,4.0,0.0,2.0,1.0,96.0,55.0,0.0,0.0
111781,1.0,15.0,1.0,5000.0,36.0,40.0,1.0,8.0,1.0,1.0,0.0,0.0,90000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,112.0,67.0,0.0,0.0
111782,1.0,21.0,5.0,5400.0,6.0,30.0,2.0,1.0,3.0,1.0,0.0,4.0,17800.0,2.0,0.0,2.0,4.0,6.0,2.0,0.0,98.0,55.0,0.0,0.0
111783,1.0,22.0,1.0,20.0,12.0,60.0,1.0,1.0,1.0,1.0,0.0,0.0,435000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,88.0,43.0,0.0,0.0
111784,1.0,16.0,4.0,5740.0,6.0,40.0,2.0,1.0,1.0,1.0,0.0,4.0,32600.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,82.0,41.0,0.0,0.0
111785,7.0,22.0,1.0,1305.0,36.0,30.0,1.0,1.0,1.0,1.0,0.0,0.0,627000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,87.0,43.0,0.0,0.0
111786,1.0,21.0,5.0,5510.0,6.0,15.0,1.0,1.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,205.0,121.0,0.0,0.0
111787,1.0,20.0,1.0,2145.0,18.0,20.0,2.0,1.0,1.0,1.0,0.0,4.0,55000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,94.0,43.0,0.0,0.0
111788,1.0,18.0,4.0,5240.0,360.0,40.0,2.0,1.0,3.0,1.0,1200.0,4.0,10000.0,2.0,0.0,2.0,4.0,48.0,2.0,1.0,106.0,61.0,0.0,0.0
111789,3.0,17.0,1.0,4220.0,303.0,40.0,1.0,9.0,1.0,1.0,1200.0,0.0,30000.0,2.0,0.0,2.0,4.0,0.0,0.0,3.0,84.0,43.0,0.0,0.0
111790,1.0,16.0,3.0,6355.0,303.0,60.0,1.0,9.0,1.0,1.0,1200.0,0.0,75000.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,17.0,3.0,0.0,0.0
111791,3.0,21.0,4.0,2330.0,42.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,74000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,95.0,55.0,0.0,0.0
111792,1.0,21.0,5.0,1545.0,303.0,40.0,1.0,9.0,1.0,1.0,1200.0,0.0,64000.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,88.0,43.0,0.0,0.0
111793,6.0,19.0,5.0,6355.0,303.0,50.0,1.0,9.0,1.0,1.0,1200.0,0.0,40000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,102.0,55.0,0.0,0.0
111794,1.0,21.0,5.0,800.0,6.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,135000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,112.0,67.0,0.0,0.0
111795,1.0,19.0,1.0,310.0,427.0,52.0,2.0,9.0,1.0,1.0,5150.0,3.0,92000.0,1.0,0.0,2.0,4.0,0.0,2.0,1.0,107.0,61.0,0.0,0.0
111796,1.0,9.0,1.0,4020.0,303.0,40.0,1.0,9.0,1.0,1.0,1200.0,0.0,41300.0,2.0,0.0,2.0,4.0,0.0,0.0,3.0,81.0,37.0,0.0,0.0
111797,3.0,19.0,1.0,2320.0,303.0,18.0,2.0,1.0,1.0,1.0,1200.0,4.0,17000.0,2.0,0.0,2.0,4.0,0.0,2.0,3.0,96.0,55.0,0.0,1.0
111798,1.0,16.0,1.0,4220.0,303.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,30000.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,86.0,31.0,0.0,1.0
111799,1.0,22.0,1.0,10.0,12.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,350000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,103.0,61.0,0.0,0.0
111800,1.0,23.0,1.0,2100.0,36.0,80.0,2.0,1.0,1.0,1.0,0.0,1.0,627000.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,103.0,55.0,0.0,0.0
111801,6.0,18.0,5.0,4510.0,247.0,40.0,2.0,6.0,1.0,1.0,1960.0,4.0,5000.0,1.0,0.0,2.0,4.0,0.0,2.0,1.0,99.0,55.0,0.0,0.0
111802,1.0,19.0,3.0,3649.0,6.0,40.0,2.0,1.0,1.0,1.0,0.0,2.0,42000.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,76.0,31.0,0.0,0.0
111803,1.0,21.0,1.0,440.0,6.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,6700.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,127.0,82.0,0.0,0.0
111804,1.0,20.0,1.0,3220.0,6.0,36.0,2.0,8.0,1.0,1.0,1200.0,2.0,49500.0,1.0,0.0,2.0,4.0,0.0,2.0,1.0,67.0,25.0,0.0,0.0
111805,3.0,15.0,1.0,4251.0,303.0,40.0,1.0,8.0,1.0,1.0,1200.0,0.0,12000.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,74.0,31.0,0.0,0.0
111806,1.0,16.0,3.0,4720.0,6.0,32.0,2.0,1.0,1.0,1.0,1200.0,4.0,5200.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,68.0,28.0,0.0,0.0
111807,1.0,16.0,1.0,5140.0,55.0,40.0,2.0,1.0,1.0,1.0,0.0,4.0,25000.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,97.0,55.0,0.0,0.0
111808,3.0,19.0,5.0,2555.0,6.0,20.0,2.0,1.0,1.0,1.0,1200.0,4.0,12000.0,1.0,0.0,2.0,4.0,0.0,2.0,1.0,73.0,33.0,0.0,0.0
111809,5.0,18.0,1.0,5540.0,233.0,40.0,1.0,6.0,1.0,1.0,2920.0,0.0,58000.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,125.0,82.0,0.0,0.0
111810,5.0,18.0,1.0,5550.0,233.0,50.0,2.0,6.0,1.0,1.0,2920.0,2.0,62000.0,2.0,0.0,2.0,4.0,0.0,2.0,2.0,98.0,55.0,0.0,0.0
111811,1.0,16.0,5.0,440.0,6.0,40.0,2.0,1.0,1.0,1.0,1200.0,4.0,30000.0,2.0,0.0,2.0,4.0,0.0,2.0,1.0,110.0,70.0,0.0,0.0
111812,6.0,19.0,3.0,9142.0,161.0,40.0,1.0,1.0,1.0,1.0,1250.0,0.0,10000.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,214.0,124.0,0.0,0.0
111813,4.0,19.0,1.0,5740.0,303.0,36.0,2.0,9.0,1.0,1.0,1200.0,2.0,45000.0,2.0,0.0,2.0,4.0,0.0,2.0,1.0,223.0,130.0,0.0,0.0
111814,1.0,21.0,5.0,4840.0,343.0,40.0,1.0,8.0,1.0,1.0,0.0,0.0,150000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,82.0,43.0,0.0,0.0
111815,1.0,19.0,1.0,4055.0,6.0,16.0,1.0,1.0,1.0,1.0,0.0,0.0,25700.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,212.0,124.0,0.0,0.0
111816,1.0,21.0,5.0,1021.0,6.0,50.0,1.0,6.0,3.0,1.0,2000.0,0.0,123000.0,2.0,0.0,2.0,4.0,6.0,0.0,1.0,108.0,67.0,0.0,0.0
111817,1.0,23.0,1.0,1021.0,35.0,60.0,1.0,1.0,3.0,1.0,0.0,0.0,627000.0,2.0,0.0,2.0,4.0,6.0,0.0,0.0,196.0,109.0,0.0,1.0
111818,2.0,16.0,5.0,4220.0,6.0,20.0,1.0,9.0,1.0,1.0,0.0,0.0,20200.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,196.0,112.0,0.0,1.0
111819,1.0,1.0,1.0,4055.0,303.0,40.0,2.0,8.0,3.0,1.0,1200.0,1.0,25000.0,2.0,0.0,2.0,4.0,6.0,0.0,3.0,76.0,31.0,0.0,0.0
111820,1.0,18.0,5.0,9620.0,6.0,40.0,1.0,9.0,1.0,2.0,0.0,0.0,15000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,85.0,43.0,0.0,0.0
111821,1.0,16.0,1.0,3603.0,310.0,40.0,1.0,8.0,1.0,1.0,0.0,0.0,45000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,80.0,25.0,0.0,0.0
111822,1.0,20.0,1.0,5120.0,6.0,20.0,2.0,1.0,1.0,1.0,0.0,4.0,60000.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,81.0,37.0,0.0,0.0
111823,4.0,24.0,1.0,2205.0,6.0,30.0,1.0,1.0,1.0,1.0,0.0,0.0,220000.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,81.0,37.0,0.0,0.0
111824,6.0,18.0,5.0,4435.0,6.0,20.0,1.0,9.0,1.0,1.0,0.0,0.0,2000.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,203.0,121.0,0.0,0.0
111825,7.0,16.0,1.0,9130.0,6.0,70.0,1.0,1.0,1.0,1.0,0.0,0.0,41200.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,96.0,55.0,0.0,0.0
111826,1.0,16.0,5.0,4055.0,6.0,30.0,1.0,6.0,1.0,1.0,1900.0,0.0,19000.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,164.0,100.0,0.0,0.0
